Dataset_name,Model_name,Calibration_metric,num_classes,num_instances,dataset_type,class_imbalance_ratio,actual_predictions_entropy,Confidence_Mean,Confidence_Median,Confidence_Std,Confidence_Var,Confidence_Entropy,Confidence_Skewness,Confidence_Kurtosis,Confidence_Min,Confidence_Max,Classification_Log_loss,Classification_Accuracy,Classification_Precision_Micro,Classification_Precision_Macro,Classification_Precision_Weighted,Classification_Recall_Micro,Classification_Recall_Macro,Classification_Recall_Weighted,Classification_F1_Micro,Classification_F1_Macro,Classification_F1_Weighted,ECE_before,MCE_before,ConfECE_before,brier_score_before,Wasserstein_Mean,Wasserstein_Median,Wasserstein_Std,Wasserstein_Var,Wasserstein_Entropy,Wasserstein_Skewness,Wasserstein_Kurtosis,Wasserstein_Min,Wasserstein_Max,KL_Divergence_Mean,KL_Divergence_Median,KL_Divergence_Std,KL_Divergence_Var,KL_Divergence_Entropy,KL_Divergence_Skewness,KL_Divergence_Kurtosis,KL_Divergence_Min,KL_Divergence_Max,Jensen_Shannon_Mean,Jensen_Shannon_Median,Jensen_Shannon_Std,Jensen_Shannon_Var,Jensen_Shannon_Entropy,Jensen_Shannon_Skewness,Jensen_Shannon_Kurtosis,Jensen_Shannon_Min,Jensen_Shannon_Max,Bhattacharyya_Mean,Bhattacharyya_Median,Bhattacharyya_Std,Bhattacharyya_Var,Bhattacharyya_Entropy,Bhattacharyya_Skewness,Bhattacharyya_Kurtosis,Bhattacharyya_Min,Bhattacharyya_Max,Best_Cal
Apple_Stock_Price_Trends_Classification,ADABOOST,ECE,3,504,1,1.22,0.0,0.66117,0.67155,0.03362,0.00113,8.97541,-0.22962,-1.56206,0.60839,0.71824,1.08713,0.37897,0.37897,0.12632,0.14362,0.37897,0.33333,0.37897,0.37897,0.18321,0.2083,0.00074,0.00074,0.00074,0.65911,0.02183,0.02183,0.00195,0.0,1.57921,-999.0,-999.0,0.01944,0.02421,0.40456,0.47432,0.17088,0.0292,1.43821,-0.54433,-1.5,0.16931,0.57005,0.30034,0.3433,0.06588,0.00434,1.54797,-0.70083,-1.5,0.20726,0.35047,0.10441,0.13044,0.04236,0.00179,1.44793,-0.68976,-1.5,0.04467,0.13811,DIRICHLET
Apple_Stock_Price_Trends_Classification,DECISION_TREE,ECE,3,504,1,1.22,0.0,0.66363,0.68787,0.03232,0.00104,8.97555,-0.49715,-1.75035,0.62227,0.68986,1.09402,0.37897,0.37897,0.12632,0.14362,0.37897,0.33333,0.37897,0.37897,0.18321,0.2083,0.00123,0.00123,0.00123,0.66354,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-0.0,-0.0,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,GRADIENT_BOOSTING,ECE,3,504,1,1.22,0.26756,0.66162,0.65538,0.04475,0.002,8.974,0.34449,-0.52346,0.49744,0.74665,1.09279,0.38095,0.38095,0.24345,0.25332,0.38095,0.3381,0.38095,0.38095,0.21217,0.23522,3e-05,0.00256,3e-05,0.66312,0.03426,0.04722,0.01833,0.00034,1.32483,-0.70711,-1.5,0.00833,0.04722,9.21513,10.58181,1.93474,3.74322,1.55118,-0.70711,-1.5,6.47899,10.58458,0.71671,0.81823,0.14416,0.02078,1.55405,-0.70709,-1.5,0.51284,0.81907,1.7658,2.35503,0.93736,0.87865,1.33052,-0.69452,-1.5,0.4428,2.49957,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,NAIVE_BAYES,ECE,3,504,1,1.22,1.47916,0.64917,0.64297,0.07763,0.00603,8.9671,0.47739,-0.44034,0.52091,0.8269,1.07581,0.42063,0.42063,0.41177,0.41254,0.42063,0.41013,0.42063,0.42063,0.40272,0.40826,0.00477,0.52321,0.00477,0.65128,0.02196,0.02302,0.00492,2e-05,1.54747,-0.31343,-1.5,0.01548,0.02738,7.48717,4.71959,4.69751,22.06662,1.32007,0.67924,-1.5,3.64073,14.10119,0.48378,0.52782,0.13226,0.01749,1.52757,-0.46257,-1.5,0.30432,0.61919,0.43109,0.42586,0.24868,0.06184,1.32141,0.03156,-1.5,0.12918,0.73824,HISTOGRM
Apple_Stock_Price_Trends_Classification,RANDOM_FOREST,ECE,3,504,1,1.22,0.99472,0.66125,0.66759,0.04722,0.00223,8.97355,-0.42288,0.08037,0.50989,0.78363,1.09211,0.37897,0.37897,0.39163,0.39089,0.37897,0.35125,0.37897,0.37897,0.30219,0.31637,0.00701,0.0189,0.00701,0.66233,0.01151,0.0119,0.00212,0.0,1.55973,-999.0,-999.0,0.00873,0.01389,0.03667,0.03107,0.02173,0.00047,1.32819,0.36942,-1.5,0.0133,0.06564,0.09141,0.08858,0.03011,0.00091,1.50574,0.14015,-1.5,0.05603,0.12962,0.00941,0.00792,0.00581,3e-05,1.30468,0.36844,-1.5,0.00316,0.01716,MATRIXSCALING
Apple_Stock_Price_Trends_Classification,SVM,ECE,3,504,1,1.22,0.0,0.66157,0.67674,0.03264,0.00107,8.97551,-0.34454,-1.63937,0.61307,0.70739,1.08802,0.37897,0.37897,0.12632,0.14362,0.37897,0.33333,0.37897,0.37897,0.18321,0.2083,0.00123,0.00123,0.00123,0.65965,0.01627,0.01468,0.00253,1e-05,1.56806,0.69452,-1.5,0.01429,0.01984,0.13077,0.13634,0.05258,0.00276,1.46027,-0.15761,-1.5,0.06377,0.19221,0.17589,0.18373,0.03737,0.0014,1.55129,-0.30532,-1.5,0.12671,0.21724,0.03335,0.03472,0.01339,0.00018,1.46066,-0.15273,-1.5,0.0163,0.04902,PLATT
Apple_Stock_Price_Trends_Classification,XGBOOST,ECE,3,504,1,1.22,0.88711,0.66031,0.67493,0.05118,0.00262,8.97283,-0.88166,0.17791,0.51343,0.75719,1.09041,0.38889,0.38889,0.42662,0.42426,0.38889,0.35803,0.38889,0.38889,0.29476,0.31106,0.00023,0.00031,0.00023,0.66098,0.01667,0.01548,0.0035,1e-05,1.55383,0.47033,-1.5,0.0131,0.02143,0.06082,0.06092,0.03284,0.00108,1.35552,-0.00441,-1.5,0.02055,0.101,0.11926,0.12529,0.03669,0.00135,1.51315,-0.24197,-1.5,0.07162,0.16088,0.01586,0.01593,0.00872,8e-05,1.34589,-0.01147,-1.5,0.00515,0.02651,VECTORSCALING
Apple_Stock_Price_Trends_Classification,ADABOOST,MCE,3,504,1,1.22,0.0,0.66117,0.67155,0.03362,0.00113,8.97541,-0.22962,-1.56206,0.60839,0.71824,1.08713,0.37897,0.37897,0.12632,0.14362,0.37897,0.33333,0.37897,0.37897,0.18321,0.2083,0.00074,0.00074,0.00074,0.65911,0.02183,0.02183,0.00195,0.0,1.57921,-999.0,-999.0,0.01944,0.02421,0.40456,0.47432,0.17088,0.0292,1.43821,-0.54433,-1.5,0.16931,0.57005,0.30034,0.3433,0.06588,0.00434,1.54797,-0.70083,-1.5,0.20726,0.35047,0.10441,0.13044,0.04236,0.00179,1.44793,-0.68976,-1.5,0.04467,0.13811,DIRICHLET
Apple_Stock_Price_Trends_Classification,DECISION_TREE,MCE,3,504,1,1.22,0.0,0.66363,0.68787,0.03232,0.00104,8.97555,-0.49715,-1.75035,0.62227,0.68986,1.09402,0.37897,0.37897,0.12632,0.14362,0.37897,0.33333,0.37897,0.37897,0.18321,0.2083,0.00123,0.00123,0.00123,0.66354,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-0.0,-0.0,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,GRADIENT_BOOSTING,MCE,3,504,1,1.22,0.26756,0.66162,0.65538,0.04475,0.002,8.974,0.34449,-0.52346,0.49744,0.74665,1.09279,0.38095,0.38095,0.24345,0.25332,0.38095,0.3381,0.38095,0.38095,0.21217,0.23522,3e-05,0.00256,3e-05,0.66312,0.03426,0.04722,0.01833,0.00034,1.32483,-0.70711,-1.5,0.00833,0.04722,9.21513,10.58181,1.93474,3.74322,1.55118,-0.70711,-1.5,6.47899,10.58458,0.71671,0.81823,0.14416,0.02078,1.55405,-0.70709,-1.5,0.51284,0.81907,1.7658,2.35503,0.93736,0.87865,1.33052,-0.69452,-1.5,0.4428,2.49957,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,NAIVE_BAYES,MCE,3,504,1,1.22,1.47916,0.64917,0.64297,0.07763,0.00603,8.9671,0.47739,-0.44034,0.52091,0.8269,1.07581,0.42063,0.42063,0.41177,0.41254,0.42063,0.41013,0.42063,0.42063,0.40272,0.40826,0.00477,0.52321,0.00477,0.65128,0.02196,0.02302,0.00492,2e-05,1.54747,-0.31343,-1.5,0.01548,0.02738,7.48717,4.71959,4.69751,22.06662,1.32007,0.67924,-1.5,3.64073,14.10119,0.48378,0.52782,0.13226,0.01749,1.52757,-0.46257,-1.5,0.30432,0.61919,0.43109,0.42586,0.24868,0.06184,1.32141,0.03156,-1.5,0.12918,0.73824,HISTOGRM
Apple_Stock_Price_Trends_Classification,RANDOM_FOREST,MCE,3,504,1,1.22,1.32231,0.66137,0.66448,0.04556,0.00208,8.97381,-0.43352,-0.0342,0.51171,0.76679,1.09178,0.37698,0.37698,0.36909,0.37037,0.37698,0.35802,0.37698,0.37698,0.33988,0.34963,0.00718,0.00752,0.00718,0.66225,0.00648,0.00675,0.00067,0.0,1.57705,-999.0,-999.0,0.00556,0.00714,0.02041,0.01671,0.00651,4e-05,1.51516,0.66902,-1.5,0.01496,0.02957,0.07032,0.06464,0.01127,0.00013,1.56695,0.6282,-1.5,0.06027,0.08606,0.0051,0.00419,0.00168,0.0,1.51053,-999.0,-999.0,0.00365,0.00745,MATRIXSCALING
Apple_Stock_Price_Trends_Classification,SVM,MCE,3,504,1,1.22,0.0,0.66157,0.67674,0.03264,0.00107,8.97551,-0.34454,-1.63937,0.61307,0.70739,1.08802,0.37897,0.37897,0.12632,0.14362,0.37897,0.33333,0.37897,0.37897,0.18321,0.2083,0.00123,0.00123,0.00123,0.65965,0.01627,0.01468,0.00253,1e-05,1.56806,0.69452,-1.5,0.01429,0.01984,0.13077,0.13634,0.05258,0.00276,1.46027,-0.15761,-1.5,0.06377,0.19221,0.17589,0.18373,0.03737,0.0014,1.55129,-0.30532,-1.5,0.12671,0.21724,0.03335,0.03472,0.01339,0.00018,1.46066,-0.15273,-1.5,0.0163,0.04902,PLATT
Apple_Stock_Price_Trends_Classification,XGBOOST,MCE,3,504,1,1.22,0.88711,0.66031,0.67493,0.05118,0.00262,8.97283,-0.88166,0.17791,0.51343,0.75719,1.09041,0.38889,0.38889,0.42662,0.42426,0.38889,0.35803,0.38889,0.38889,0.29476,0.31106,0.00023,0.00031,0.00023,0.66098,0.01667,0.01548,0.0035,1e-05,1.55383,0.47033,-1.5,0.0131,0.02143,0.06082,0.06092,0.03284,0.00108,1.35552,-0.00441,-1.5,0.02055,0.101,0.11926,0.12529,0.03669,0.00135,1.51315,-0.24197,-1.5,0.07162,0.16088,0.01586,0.01593,0.00872,8e-05,1.34589,-0.01147,-1.5,0.00515,0.02651,VECTORSCALING
Apple_Stock_Price_Trends_Classification,ADABOOST,ConfECE,3,504,1,1.22,0.0,0.66117,0.67155,0.03362,0.00113,8.97541,-0.22962,-1.56206,0.60839,0.71824,1.08713,0.37897,0.37897,0.12632,0.14362,0.37897,0.33333,0.37897,0.37897,0.18321,0.2083,0.00074,0.00074,0.00074,0.65911,0.02183,0.02183,0.00195,0.0,1.57921,-999.0,-999.0,0.01944,0.02421,0.40456,0.47432,0.17088,0.0292,1.43821,-0.54433,-1.5,0.16931,0.57005,0.30034,0.3433,0.06588,0.00434,1.54797,-0.70083,-1.5,0.20726,0.35047,0.10441,0.13044,0.04236,0.00179,1.44793,-0.68976,-1.5,0.04467,0.13811,DIRICHLET
Apple_Stock_Price_Trends_Classification,DECISION_TREE,ConfECE,3,504,1,1.22,0.0,0.66363,0.68787,0.03232,0.00104,8.97555,-0.49715,-1.75035,0.62227,0.68986,1.09402,0.37897,0.37897,0.12632,0.14362,0.37897,0.33333,0.37897,0.37897,0.18321,0.2083,0.00123,0.00123,0.00123,0.66354,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-0.0,-0.0,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,GRADIENT_BOOSTING,ConfECE,3,504,1,1.22,0.26756,0.66162,0.65538,0.04475,0.002,8.974,0.34449,-0.52346,0.49744,0.74665,1.09279,0.38095,0.38095,0.24345,0.25332,0.38095,0.3381,0.38095,0.38095,0.21217,0.23522,3e-05,0.00256,3e-05,0.66312,0.03426,0.04722,0.01833,0.00034,1.32483,-0.70711,-1.5,0.00833,0.04722,9.21513,10.58181,1.93474,3.74322,1.55118,-0.70711,-1.5,6.47899,10.58458,0.71671,0.81823,0.14416,0.02078,1.55405,-0.70709,-1.5,0.51284,0.81907,1.7658,2.35503,0.93736,0.87865,1.33052,-0.69452,-1.5,0.4428,2.49957,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,NAIVE_BAYES,ConfECE,3,504,1,1.22,1.47916,0.64917,0.64297,0.07763,0.00603,8.9671,0.47739,-0.44034,0.52091,0.8269,1.07581,0.42063,0.42063,0.41177,0.41254,0.42063,0.41013,0.42063,0.42063,0.40272,0.40826,0.00477,0.52321,0.00477,0.65128,0.02196,0.02302,0.00492,2e-05,1.54747,-0.31343,-1.5,0.01548,0.02738,7.48717,4.71959,4.69751,22.06662,1.32007,0.67924,-1.5,3.64073,14.10119,0.48378,0.52782,0.13226,0.01749,1.52757,-0.46257,-1.5,0.30432,0.61919,0.43109,0.42586,0.24868,0.06184,1.32141,0.03156,-1.5,0.12918,0.73824,HISTOGRM
Apple_Stock_Price_Trends_Classification,RANDOM_FOREST,ConfECE,3,504,1,1.22,0.99472,0.66125,0.66759,0.04722,0.00223,8.97355,-0.42288,0.08037,0.50989,0.78363,1.09211,0.37897,0.37897,0.39163,0.39089,0.37897,0.35125,0.37897,0.37897,0.30219,0.31637,0.00701,0.0189,0.00701,0.66233,0.01151,0.0119,0.00212,0.0,1.55973,-999.0,-999.0,0.00873,0.01389,0.03667,0.03107,0.02173,0.00047,1.32819,0.36942,-1.5,0.0133,0.06564,0.09141,0.08858,0.03011,0.00091,1.50574,0.14015,-1.5,0.05603,0.12962,0.00941,0.00792,0.00581,3e-05,1.30468,0.36844,-1.5,0.00316,0.01716,MATRIXSCALING
Apple_Stock_Price_Trends_Classification,SVM,ConfECE,3,504,1,1.22,0.0,0.66157,0.67674,0.03264,0.00107,8.97551,-0.34454,-1.63937,0.61307,0.70739,1.08802,0.37897,0.37897,0.12632,0.14362,0.37897,0.33333,0.37897,0.37897,0.18321,0.2083,0.00123,0.00123,0.00123,0.65965,0.01627,0.01468,0.00253,1e-05,1.56806,0.69452,-1.5,0.01429,0.01984,0.13077,0.13634,0.05258,0.00276,1.46027,-0.15761,-1.5,0.06377,0.19221,0.17589,0.18373,0.03737,0.0014,1.55129,-0.30532,-1.5,0.12671,0.21724,0.03335,0.03472,0.01339,0.00018,1.46066,-0.15273,-1.5,0.0163,0.04902,PLATT
Apple_Stock_Price_Trends_Classification,XGBOOST,ConfECE,3,504,1,1.22,0.88711,0.66031,0.67493,0.05118,0.00262,8.97283,-0.88166,0.17791,0.51343,0.75719,1.09041,0.38889,0.38889,0.42662,0.42426,0.38889,0.35803,0.38889,0.38889,0.29476,0.31106,0.00023,0.00031,0.00023,0.66098,0.01667,0.01548,0.0035,1e-05,1.55383,0.47033,-1.5,0.0131,0.02143,0.06082,0.06092,0.03284,0.00108,1.35552,-0.00441,-1.5,0.02055,0.101,0.11926,0.12529,0.03669,0.00135,1.51315,-0.24197,-1.5,0.07162,0.16088,0.01586,0.01593,0.00872,8e-05,1.34589,-0.01147,-1.5,0.00515,0.02651,VECTORSCALING
Apple_Stock_Price_Trends_Classification,ADABOOST,brier_score,3,504,1,1.22,0.99398,0.64932,0.64414,0.06897,0.00476,8.96915,0.34397,2.50615,0.31201,0.95086,1.07115,0.43056,0.43056,0.2864,0.29733,0.43056,0.41499,0.43056,0.43056,0.33891,0.35175,0.03143,0.05047,0.03143,0.64839,0.01574,0.01587,0.006,4e-05,1.47555,-0.0325,-1.5,0.00833,0.02302,13.0224,12.60762,3.21176,10.31542,1.54112,0.19156,-1.5,9.31264,17.14695,0.6991,0.76852,0.10726,0.01151,1.56726,-0.69971,-1.5,0.54758,0.78119,1.41192,1.82497,0.59982,0.35979,1.43274,-0.70639,-1.5,0.56374,1.84705,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,GRADIENT_BOOSTING,brier_score,3,504,1,1.22,0.90871,0.65931,0.65627,0.04714,0.00222,8.9736,0.14816,-0.79932,0.54807,0.76897,1.08671,0.40079,0.40079,0.42101,0.41905,0.40079,0.36904,0.40079,0.40079,0.31662,0.33151,0.01389,0.01439,0.01389,0.65871,0.01601,0.01429,0.00331,1e-05,1.55527,0.63898,-1.5,0.0131,0.02063,0.04266,0.03538,0.01143,0.00013,1.53563,0.69711,-1.5,0.03381,0.0588,0.10301,0.09601,0.01651,0.00027,1.56689,0.55969,-1.5,0.08722,0.12579,0.01107,0.00934,0.00366,1e-05,1.50963,0.60313,-1.5,0.00771,0.01615,PLATT
Apple_Stock_Price_Trends_Classification,NAIVE_BAYES,brier_score,3,504,1,1.22,1.47059,0.64259,0.6349,0.09471,0.00897,8.9616,0.16981,-0.59136,0.45235,0.84741,1.06876,0.43254,0.43254,0.42101,0.42191,0.43254,0.42659,0.43254,0.43254,0.4105,0.41466,0.02632,0.05396,0.02632,0.6466,0.02037,0.01865,0.00301,1e-05,1.56967,0.67071,-1.5,0.01786,0.0246,0.3876,0.34484,0.09556,0.00913,1.54262,0.58162,-1.5,0.29796,0.52,0.30448,0.30027,0.03909,0.00153,1.57311,0.16031,-1.5,0.25885,0.35432,0.10395,0.09852,0.02861,0.00082,1.53071,0.27784,-1.5,0.07194,0.14139,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,RANDOM_FOREST,brier_score,3,504,1,1.22,0.95637,0.66042,0.66785,0.04553,0.00207,8.97381,-0.37689,-0.64821,0.55444,0.7422,1.08891,0.35913,0.35913,0.32262,0.32621,0.35913,0.32922,0.35913,0.35913,0.27074,0.28674,0.02641,0.03085,0.02641,0.66028,0.01627,0.01984,0.00505,3e-05,1.50821,-0.70711,-1.5,0.00913,0.01984,0.18847,0.17166,0.1027,0.01055,1.36332,0.24108,-1.5,0.07193,0.32181,0.19935,0.20512,0.04999,0.0025,1.53818,-0.1715,-1.5,0.13545,0.25749,0.04499,0.04393,0.0219,0.00048,1.40454,0.07248,-1.5,0.01871,0.07233,PLATT
Apple_Stock_Price_Trends_Classification,SVM,brier_score,3,504,1,1.22,1.25094,0.63556,0.63978,0.11108,0.01234,8.95407,-0.36157,2.1779,0.20755,1.0,1.45408,0.42659,0.42659,0.42537,0.42508,0.42659,0.41243,0.42659,0.42659,0.37364,0.38256,0.01721,0.14978,0.01721,0.64078,0.03479,0.03095,0.00571,3e-05,1.56617,0.70463,-1.5,0.03056,0.04286,1.13861,1.163,0.41889,0.17547,1.48256,-0.08713,-1.5,0.61382,1.63902,0.43982,0.48609,0.08087,0.00654,1.55934,-0.67094,-1.5,0.32611,0.50726,0.25503,0.2997,0.09458,0.00895,1.47367,-0.60305,-1.5,0.12351,0.34189,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,XGBOOST,brier_score,3,504,1,1.22,0.64157,0.66073,0.67361,0.04556,0.00208,8.97379,-0.62434,-0.4757,0.52578,0.7491,1.08965,0.38889,0.38889,0.40757,0.40619,0.38889,0.35159,0.38889,0.38889,0.26523,0.28429,0.00903,0.0201,0.00903,0.66053,0.02937,0.03492,0.01479,0.00022,1.36811,-0.51036,-1.5,0.00913,0.04405,0.40149,0.26152,0.26176,0.06852,1.29619,0.6492,-1.5,0.17469,0.76827,0.28733,0.25412,0.09247,0.00855,1.51246,0.49243,-1.5,0.1944,0.41348,0.10511,0.06886,0.07276,0.00529,1.25604,0.62367,-1.5,0.03984,0.20663,BETA
Apple_Stock_Price_Trends_Classification,ADABOOST,log_loss,3,504,1,1.22,0.99398,0.64932,0.64414,0.06897,0.00476,8.96915,0.34397,2.50615,0.31201,0.95086,1.07115,0.43056,0.43056,0.2864,0.29733,0.43056,0.41499,0.43056,0.43056,0.33891,0.35175,0.03143,0.05047,0.03143,0.64839,0.01574,0.01587,0.006,4e-05,1.47555,-0.0325,-1.5,0.00833,0.02302,13.0224,12.60762,3.21176,10.31542,1.54112,0.19156,-1.5,9.31264,17.14695,0.6991,0.76852,0.10726,0.01151,1.56726,-0.69971,-1.5,0.54758,0.78119,1.41192,1.82497,0.59982,0.35979,1.43274,-0.70639,-1.5,0.56374,1.84705,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,DECISION_TREE,log_loss,3,504,1,1.22,0.0,0.66257,0.67671,0.03946,0.00156,8.97469,-0.57518,-0.78601,0.58939,0.71373,1.09302,0.37897,0.37897,0.12632,0.14362,0.37897,0.33333,0.37897,0.37897,0.18321,0.2083,0.01703,0.02351,0.01703,0.66297,0.04101,0.06151,0.029,0.00084,1.0,-0.70711,-1.5,0.0,0.06151,0.30945,0.42638,0.21252,0.04517,1.07866,-0.65874,-1.5,0.01121,0.49077,0.26854,0.36761,0.15264,0.0233,1.28354,-0.70016,-1.5,0.05291,0.38509,0.1428,0.20448,0.09922,0.00984,1.04935,-0.69225,-1.5,0.00281,0.2211,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,GRADIENT_BOOSTING,log_loss,3,504,1,1.22,0.90871,0.65931,0.65627,0.04714,0.00222,8.9736,0.14816,-0.79932,0.54807,0.76897,1.08671,0.40079,0.40079,0.42101,0.41905,0.40079,0.36904,0.40079,0.40079,0.31662,0.33151,0.01389,0.01439,0.01389,0.65871,0.01601,0.01429,0.00331,1e-05,1.55527,0.63898,-1.5,0.0131,0.02063,0.04266,0.03538,0.01143,0.00013,1.53563,0.69711,-1.5,0.03381,0.0588,0.10301,0.09601,0.01651,0.00027,1.56689,0.55969,-1.5,0.08722,0.12579,0.01107,0.00934,0.00366,1e-05,1.50963,0.60313,-1.5,0.00771,0.01615,PLATT
Apple_Stock_Price_Trends_Classification,NAIVE_BAYES,log_loss,3,504,1,1.22,1.47059,0.64259,0.6349,0.09471,0.00897,8.9616,0.16981,-0.59136,0.45235,0.84741,1.06876,0.43254,0.43254,0.42101,0.42191,0.43254,0.42659,0.43254,0.43254,0.4105,0.41466,0.02632,0.05396,0.02632,0.6466,0.02037,0.01865,0.00301,1e-05,1.56967,0.67071,-1.5,0.01786,0.0246,0.3876,0.34484,0.09556,0.00913,1.54262,0.58162,-1.5,0.29796,0.52,0.30448,0.30027,0.03909,0.00153,1.57311,0.16031,-1.5,0.25885,0.35432,0.10395,0.09852,0.02861,0.00082,1.53071,0.27784,-1.5,0.07194,0.14139,MIXANDMATCH
Apple_Stock_Price_Trends_Classification,RANDOM_FOREST,log_loss,3,504,1,1.22,0.95637,0.66042,0.66785,0.04553,0.00207,8.97381,-0.37689,-0.64821,0.55444,0.7422,1.08891,0.35913,0.35913,0.32262,0.32621,0.35913,0.32922,0.35913,0.35913,0.27074,0.28674,0.02641,0.03085,0.02641,0.66028,0.01627,0.01984,0.00505,3e-05,1.50821,-0.70711,-1.5,0.00913,0.01984,0.18847,0.17166,0.1027,0.01055,1.36332,0.24108,-1.5,0.07193,0.32181,0.19935,0.20512,0.04999,0.0025,1.53818,-0.1715,-1.5,0.13545,0.25749,0.04499,0.04393,0.0219,0.00048,1.40454,0.07248,-1.5,0.01871,0.07233,PLATT
Apple_Stock_Price_Trends_Classification,SVM,log_loss,3,504,1,1.22,1.09089,0.64055,0.63848,0.09414,0.00886,8.96136,-0.18599,0.16085,0.3685,0.86209,1.0603,0.43651,0.43651,0.44126,0.44006,0.43651,0.41503,0.43651,0.43651,0.36182,0.37398,0.0213,0.07397,0.0213,0.6409,0.01653,0.01667,0.0034,1e-05,1.55396,-0.06019,-1.5,0.0123,0.02063,0.37851,0.43434,0.23238,0.054,1.24942,-0.34649,-1.5,0.07013,0.63107,0.2773,0.31435,0.10709,0.01147,1.46542,-0.47759,-1.5,0.1316,0.38594,0.09782,0.10759,0.06191,0.00383,1.23416,-0.23271,-1.5,0.01759,0.16829,DIRICHLET
Apple_Stock_Price_Trends_Classification,XGBOOST,log_loss,3,504,1,1.22,0.64157,0.66073,0.67361,0.04556,0.00208,8.97379,-0.62434,-0.4757,0.52578,0.7491,1.08965,0.38889,0.38889,0.40757,0.40619,0.38889,0.35159,0.38889,0.38889,0.26523,0.28429,0.00903,0.0201,0.00903,0.66053,0.02937,0.03492,0.01479,0.00022,1.36811,-0.51036,-1.5,0.00913,0.04405,0.40149,0.26152,0.26176,0.06852,1.29619,0.6492,-1.5,0.17469,0.76827,0.28733,0.25412,0.09247,0.00855,1.51246,0.49243,-1.5,0.1944,0.41348,0.10511,0.06886,0.07276,0.00529,1.25604,0.62367,-1.5,0.03984,0.20663,BETA
Auction_Verification,ADABOOST,ECE,2,409,0,6.87,0.34146,0.11541,0.07331,0.2129,0.04533,7.48321,3.48705,10.41667,0.0,0.92669,0.22475,0.93643,0.93643,0.96606,0.94075,0.93643,0.75,0.93643,0.93643,0.81577,0.92695,0.0024,0.0024,0.0024,0.1173,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,2.34794,2.34794,0.0,0.0,0.0,-999.0,-999.0,2.34794,2.34794,0.67562,0.67562,0.0,0.0,0.0,-999.0,-999.0,0.67562,0.67562,0.7175,0.7175,0.0,0.0,0.0,-999.0,-999.0,0.7175,0.7175,MIXANDMATCH
Auction_Verification,GRADIENT_BOOSTING,ECE,2,409,0,6.87,0.54954,0.00217,0.0,0.01539,0.00024,3.0,6.93866,46.14495,0.0,0.11111,0.0023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.00217,0.11111,0.00217,0.00048,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.97558,1.97558,0.0,0.0,0.0,-999.0,-999.0,1.97558,1.97558,0.59496,0.59496,0.0,0.0,0.0,-999.0,-999.0,0.59496,0.59496,0.48961,0.48961,0.0,0.0,0.0,-999.0,-999.0,0.48961,0.48961,MIXANDMATCH
Auction_Verification,NAIVE_BAYES,ECE,2,409,0,6.87,0.0,0.17141,0.04545,0.24237,0.05874,7.57018,1.72471,1.9972,0.02649,0.97351,0.28946,0.87286,0.87286,0.43643,0.76189,0.87286,0.5,0.87286,0.87286,0.46606,0.81361,0.00879,0.05151,0.00879,0.17625,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,3.3333,3.3333,0.0,0.0,0.0,-999.0,-999.0,3.3333,3.3333,0.50378,0.50378,0.0,0.0,0.0,-999.0,-999.0,0.50378,0.50378,0.35424,0.35424,0.0,0.0,0.0,-999.0,-999.0,0.35424,0.35424,MIXANDMATCH
